report,title,statement,item,n,v1,v2,v3,v4,line
2019年报,2019年年度报告,CF,加：期初现金及现金等价物余额,2,"660,249,655.48","453,640,947.78",,,"加：期初现金及现金等价物余额 660,249,655.48 453,640,947.78"
2019年报,2019年年度报告,CF,期末现金及现金等价物余额,2,"1,158,593,265.80","660,249,655.48",,,"六、期末现金及现金等价物余额 1,158,593,265.80 660,249,655.48"
2020年报,星宇股份2020年年度报告全文,BS,货币资金,2,"2,168,518,918.44","1,256,763,100.71",,,"货币资金 七、1 2,168,518,918.44 1,256,763,100.71"
2020年报,星宇股份2020年年度报告全文,BS,交易性金融资产,2,"2,949,562,162.69","1,772,631,270.77",,,"交易性金融资产 七、2 2,949,562,162.69 1,772,631,270.77"
2020年报,星宇股份2020年年度报告全文,BS,应收票据,2,"1,033,187,838.05","792,450,098.18",,,"应收票据 七、4 1,033,187,838.05 792,450,098.18"
2020年报,星宇股份2020年年度报告全文,BS,应收账款,2,"862,083,647.61","909,684,702.14",,,"应收账款 七、5 862,083,647.61 909,684,702.14"
2020年报,星宇股份2020年年度报告全文,BS,预付款项,2,"31,159,405.93","72,885,030.39",,,"预付款项 七、7 31,159,405.93 72,885,030.39"
2020年报,星宇股份2020年年度报告全文,BS,其他应收款,2,"2,246,631.55","3,270,394.77",,,"其他应收款 七、8 2,246,631.55 3,270,394.77"
2020年报,星宇股份2020年年度报告全文,BS,存货,2,"1,550,036,241.15","1,503,821,450.92",,,"存货 七、9 1,550,036,241.15 1,503,821,450.92"
2020年报,星宇股份2020年年度报告全文,BS,其他流动资产,2,"21,796,400.28","29,471,391.65",,,"其他流动资产 七、13 21,796,400.28 29,471,391.65"
2020年报,星宇股份2020年年度报告全文,BS,流动资产合计,2,"8,618,591,245.70","6,340,977,439.53",,,"流动资产合计 8,618,591,245.70 6,340,977,439.53"
2020年报,星宇股份2020年年度报告全文,BS,其他权益工具投资,2,"1,000,000.00","1,000,000.00",,,"其他权益工具投资 七、18 1,000,000.00 1,000,000.00"
2020年报,星宇股份2020年年度报告全文,BS,固定资产,2,"1,877,487,013.59","1,213,579,182.38",,,"固定资产 七、21 1,877,487,013.59 1,213,579,182.38"
2020年报,星宇股份2020年年度报告全文,BS,在建工程,2,"417,678,302.83","510,367,119.64",,,"在建工程 七、22 417,678,302.83 510,367,119.64"
2020年报,星宇股份2020年年度报告全文,BS,无形资产,2,"382,044,213.43","386,104,565.43",,,"无形资产 七、26 382,044,213.43 386,104,565.43"
2020年报,星宇股份2020年年度报告全文,BS,长期待摊费用,2,"67,185,181.16","81,238,954.18",,,"长期待摊费用 七、29 67,185,181.16 81,238,954.18"
2020年报,星宇股份2020年年度报告全文,BS,递延所得税资产,2,"19,400,165.93","20,977,314.11",,,"递延所得税资产 七、30 19,400,165.93 20,977,314.11"
2020年报,星宇股份2020年年度报告全文,BS,其他非流动资产,1,"44,628,562.32",,,,"其他非流动资产 七、31 44,628,562.32"
2020年报,星宇股份2020年年度报告全文,BS,非流动资产合计,2,"2,809,423,439.26","2,213,267,135.74",,,"非流动资产合计 2,809,423,439.26 2,213,267,135.74"
2020年报,星宇股份2020年年度报告全文,BS,资产总计,2,"11,428,014,684.96","8,554,244,575.27",,,"资产总计 11,428,014,684.96 8,554,244,575.27"
2020年报,星宇股份2020年年度报告全文,BS,短期借款,1,"211,239,250.00",,,,"短期借款 七、32 211,239,250.00"
2020年报,星宇股份2020年年度报告全文,BS,应付票据,2,"1,420,198,394.22","1,176,755,686.97",,,"应付票据 七、35 1,420,198,394.22 1,176,755,686.97"
2020年报,星宇股份2020年年度报告全文,BS,应付账款,2,"2,071,637,233.44","1,851,628,598.75",,,"应付账款 七、36 2,071,637,233.44 1,851,628,598.75"
2020年报,星宇股份2020年年度报告全文,BS,预收款项,1,"1,925,642.93",,,,"预收款项 七、37 1,925,642.93"
2020年报,星宇股份2020年年度报告全文,BS,合同负债,1,"25,225,229.97",,,,"合同负债 七、38 25,225,229.97"
2020年报,星宇股份2020年年度报告全文,BS,应付职工薪酬,2,"156,214,385.40","78,801,961.46",,,"应付职工薪酬 七、39 156,214,385.40 78,801,961.46"
2020年报,星宇股份2020年年度报告全文,BS,应交税费,2,"158,208,559.37","69,244,489.99",,,"应交税费 七、40 158,208,559.37 69,244,489.99"
2020年报,星宇股份2020年年度报告全文,BS,其他应付款,2,"7,258,839.84","5,609,990.16",,,"其他应付款 七、41 7,258,839.84 5,609,990.16"
2020年报,星宇股份2020年年度报告全文,BS,其他流动负债,2,"38,545,162.43","24,453,278.62",,,"其他流动负债 七、44 38,545,162.43 24,453,278.62"
2020年报,星宇股份2020年年度报告全文,BS,流动负债合计,2,"3,877,287,804.67","3,419,658,898.88",,,"流动负债合计 3,877,287,804.67 3,419,658,898.88"
2020年报,星宇股份2020年年度报告全文,BS,应付债券,1,"1,322,949,123.44",,,,"应付债券 七、46 1,322,949,123.44"
2020年报,星宇股份2020年年度报告全文,BS,长期应付款,2,"226,637,173.23","217,642,998.89",,,"长期应付款 七、48 226,637,173.23 217,642,998.89"
2020年报,星宇股份2020年年度报告全文,BS,预计负债,2,"30,247,920.73","12,297,039.88",,,"预计负债 七、50 30,247,920.73 12,297,039.88"
2020年报,星宇股份2020年年度报告全文,BS,递延收益,1,"12,068,796.53",,,,"递延收益 七、51 12,068,796.53"
2020年报,星宇股份2020年年度报告全文,BS,递延所得税负债,2,"39,407,990.25","19,385,760.76",,,"递延所得税负债 七、30 39,407,990.25 19,385,760.76"
2020年报,星宇股份2020年年度报告全文,BS,非流动负债合计,2,"1,631,311,004.18","249,325,799.53",,,"非流动负债合计 1,631,311,004.18 249,325,799.53"
2020年报,星宇股份2020年年度报告全文,BS,负债合计,2,"5,508,598,808.85","3,668,984,698.41",,,"负债合计 5,508,598,808.85 3,668,984,698.41"
2020年报,星宇股份2020年年度报告全文,BS,实收资本（或股本）,2,"276,155,232.00","276,155,232.00",,,"实收资本（或股本） 七、53 276,155,232.00 276,155,232.00"
2020年报,星宇股份2020年年度报告全文,BS,其他权益工具,1,"150,841,343.76",,,,"其他权益工具 七、54 150,841,343.76"
2020年报,星宇股份2020年年度报告全文,BS,资本公积,2,"2,659,384,213.12","2,659,384,213.12",,,"资本公积 七、55 2,659,384,213.12 2,659,384,213.12"
2020年报,星宇股份2020年年度报告全文,BS,其他综合收益,2,"1,077,939.62","1,143,684.68",,,"其他综合收益 七、57 1,077,939.62 1,143,684.68"
2020年报,星宇股份2020年年度报告全文,BS,盈余公积,2,"179,346,065.82","179,346,065.82",,,"盈余公积 七、59 179,346,065.82 179,346,065.82"
2020年报,星宇股份2020年年度报告全文,BS,未分配利润,2,"2,652,611,081.79","1,769,230,681.24",,,"未分配利润 七、60 2,652,611,081.79 1,769,230,681.24"
2020年报,星宇股份2020年年度报告全文,BS,计少数股东权益,2,"5,919,415,876.11","4,885,259,876.86",,,"5,919,415,876.11 4,885,259,876.86"
2020年报,星宇股份2020年年度报告全文,BS,所有者权益（或股东权益）合计,2,"5,919,415,876.11","4,885,259,876.86",,,"所有者权益（或股东权益）合计 5,919,415,876.11 4,885,259,876.86"
2020年报,星宇股份2020年年度报告全文,BS,负债和所有者权益（或股东权益）总计,2,"11,428,014,684.96","8,554,244,575.27",,,"负债和所有者权益（或股东权益）总计 11,428,014,684.96 8,554,244,575.27"
2020年报,星宇股份2020年年度报告全文,IS,营业总收入,2,"7,322,715,089.72","6,091,798,416.53",,,"一、营业总收入 七、61 7,322,715,089.72 6,091,798,416.53"
2020年报,星宇股份2020年年度报告全文,IS,其中：营业收入,2,"7,322,715,089.72","6,091,798,416.53",,,"其中：营业收入 七、61 7,322,715,089.72 6,091,798,416.53"
2020年报,星宇股份2020年年度报告全文,IS,营业总成本,2,"6,025,695,540.78","5,189,609,914.94",,,"二、营业总成本 七、61 6,025,695,540.78 5,189,609,914.94"
2020年报,星宇股份2020年年度报告全文,IS,其中：营业成本,2,"5,323,755,014.58","4,627,673,539.15",,,"其中：营业成本 七、61 5,323,755,014.58 4,627,673,539.15"
2020年报,星宇股份2020年年度报告全文,IS,税金及附加,2,"42,991,568.22","33,064,207.69",,,"税金及附加 七、62 42,991,568.22 33,064,207.69"
2020年报,星宇股份2020年年度报告全文,IS,销售费用,2,"165,951,824.63","139,762,325.29",,,"销售费用 七、63 165,951,824.63 139,762,325.29"
2020年报,星宇股份2020年年度报告全文,IS,管理费用,2,"188,966,478.29","155,009,762.98",,,"管理费用 七、64 188,966,478.29 155,009,762.98"
2020年报,星宇股份2020年年度报告全文,IS,研发费用,2,"308,582,969.29","230,009,872.03",,,"研发费用 七、65 308,582,969.29 230,009,872.03"
2020年报,星宇股份2020年年度报告全文,IS,财务费用,2,"-4,552,314.23","4,090,207.80",,,"财务费用 七、66 -4,552,314.23 4,090,207.80"
2020年报,星宇股份2020年年度报告全文,IS,其中：利息费用,2,"14,129,171.96","16,551,242.28",,,"其中：利息费用 14,129,171.96 16,551,242.28"
2020年报,星宇股份2020年年度报告全文,IS,利息收入,2,"20,010,694.11","14,822,209.13",,,"利息收入 20,010,694.11 14,822,209.13"
2020年报,星宇股份2020年年度报告全文,IS,加：其他收益,2,"38,326,404.34","18,933,363.47",,,"加：其他收益 七、67 38,326,404.34 18,933,363.47"
2020年报,星宇股份2020年年度报告全文,IS,投资收益（损失以“－”号填列）,1,"2,046,225.00",,,,"投资收益（损失以“－”号填列） 七、68 2,046,225.00"
2020年报,星宇股份2020年年度报告全文,IS,公允价值变动收益（损失以“－”号填列）,2,"59,573,869.67","76,046,576.75",,,"公允价值变动收益（损失以“－”号填列） 七、70 59,573,869.67 76,046,576.75"
2020年报,星宇股份2020年年度报告全文,IS,信用减值损失（损失以“-”号填列）,2,"-2,741,400.54","-41,199,861.46",,,"信用减值损失（损失以“-”号填列） 七、71 -2,741,400.54 -41,199,861.46"
2020年报,星宇股份2020年年度报告全文,IS,资产减值损失（损失以“-”号填列）,2,"-21,747,664.79","-7,822,449.79",,,"资产减值损失（损失以“-”号填列） 七、72 -21,747,664.79 -7,822,449.79"
2020年报,星宇股份2020年年度报告全文,IS,资产处置收益（损失以“－”号填列）,2,"-3,454,866.18","-2,158,737.14",,,"资产处置收益（损失以“－”号填列） 七、73 -3,454,866.18 -2,158,737.14"
2020年报,星宇股份2020年年度报告全文,IS,营业利润（亏损以“－”号填列）,2,"1,366,975,891.44","948,033,618.42",,,"三、营业利润（亏损以“－”号填列） 1,366,975,891.44 948,033,618.42"
2020年报,星宇股份2020年年度报告全文,IS,加：营业外收入,2,"1,190,270.31","5,823,886.60",,,"加：营业外收入 七、74 1,190,270.31 5,823,886.60"
2020年报,星宇股份2020年年度报告全文,IS,减：营业外支出,2,"3,332,618.94","5,546,531.90",,,"减：营业外支出 七、75 3,332,618.94 5,546,531.90"
2020年报,星宇股份2020年年度报告全文,IS,利润总额（亏损总额以“－”号填列）,2,"1,364,833,542.81","948,310,973.12",,,"四、利润总额（亏损总额以“－”号填列） 1,364,833,542.81 948,310,973.12"
2020年报,星宇股份2020年年度报告全文,IS,减：所得税费用,2,"205,297,910.26","158,780,698.82",,,"减：所得税费用 七、76 205,297,910.26 158,780,698.82"
2020年报,星宇股份2020年年度报告全文,IS,净利润（净亏损以“－”号填列）,2,"1,159,535,632.55","789,530,274.30",,,"五、净利润（净亏损以“－”号填列） 1,159,535,632.55 789,530,274.30"
2020年报,星宇股份2020年年度报告全文,IS,持续经营净利润（净亏损以“－”号填列）,2,"1,159,535,632.55","789,530,274.30",,,"1.持续经营净利润（净亏损以“－”号填列） 1,159,535,632.55 789,530,274.30"
2020年报,星宇股份2020年年度报告全文,IS,号填列）,2,"1,159,535,632.55","789,911,876.84",,,"号填列） 1,159,535,632.55 789,911,876.84"
2020年报,星宇股份2020年年度报告全文,IS,少数股东损益（净亏损以“-”号填列）,1,"-381,602.54",,,,"2.少数股东损益（净亏损以“-”号填列） -381,602.54"
2020年报,星宇股份2020年年度报告全文,IS,其他综合收益的税后净额,2,"-65,745.06","223,764.52",,,"六、其他综合收益的税后净额 七、77 -65,745.06 223,764.52"
2020年报,星宇股份2020年年度报告全文,IS,后净额,2,"-65,745.06","255,010.75",,,"后净额 -65,745.06 255,010.75"
2020年报,星宇股份2020年年度报告全文,IS,将重分类进损益的其他综合收益,2,"-65,745.06","255,010.75",,,"2．将重分类进损益的其他综合收益 -65,745.06 255,010.75"
2020年报,星宇股份2020年年度报告全文,IS,外币财务报表折算差额,2,"-65,745.06","255,010.75",,,"（6）外币财务报表折算差额 -65,745.06 255,010.75"
2020年报,星宇股份2020年年度报告全文,IS,净额,1,"-31,246.23",,,,"净额 -31,246.23"
2020年报,星宇股份2020年年度报告全文,IS,综合收益总额,2,"1,159,469,887.49","789,754,038.82",,,"七、综合收益总额 1,159,469,887.49 789,754,038.82"
2020年报,星宇股份2020年年度报告全文,IS,归属于母公司所有者的综合收益总额,2,"1,159,469,887.49","790,166,887.59",,,"（一）归属于母公司所有者的综合收益总额 1,159,469,887.49 790,166,887.59"
2020年报,星宇股份2020年年度报告全文,IS,归属于少数股东的综合收益总额,1,"-412,848.77",,,,"（二）归属于少数股东的综合收益总额 -412,848.77"
2020年报,星宇股份2020年年度报告全文,IS,基本每股收益(元/股),2,4.1989,2.8604,,,（一）基本每股收益(元/股) 4.1989 2.8604
2020年报,星宇股份2020年年度报告全文,IS,稀释每股收益(元/股),2,4.1989,2.8604,,,（二）稀释每股收益(元/股) 4.1989 2.8604
2020年报,星宇股份2020年年度报告全文,CF,销售商品、提供劳务收到的现金,2,"8,070,259,159.18","5,718,840,586.50",,,"销售商品、提供劳务收到的现金 8,070,259,159.18 5,718,840,586.50"
2020年报,星宇股份2020年年度报告全文,CF,收到的税费返还,2,"3,590,690.91","5,289,277.67",,,"收到的税费返还 3,590,690.91 5,289,277.67"
2020年报,星宇股份2020年年度报告全文,CF,收到其他与经营活动有关的现金,2,"82,059,160.34","91,445,362.55",,,"收到其他与经营活动有关的现金 七、78(1) 82,059,160.34 91,445,362.55"
2020年报,星宇股份2020年年度报告全文,CF,经营活动现金流入小计,2,"8,155,909,010.43","5,815,575,226.72",,,"经营活动现金流入小计 8,155,909,010.43 5,815,575,226.72"
2020年报,星宇股份2020年年度报告全文,CF,购买商品、接受劳务支付的现金,2,"4,965,152,318.57","3,598,455,032.64",,,"购买商品、接受劳务支付的现金 4,965,152,318.57 3,598,455,032.64"
2020年报,星宇股份2020年年度报告全文,CF,支付给职工及为职工支付的现金,2,"604,849,370.49","561,906,996.28",,,"支付给职工及为职工支付的现金 604,849,370.49 561,906,996.28"
2020年报,星宇股份2020年年度报告全文,CF,支付的各项税费,2,"404,352,234.10","316,497,413.56",,,"支付的各项税费 404,352,234.10 316,497,413.56"
2020年报,星宇股份2020年年度报告全文,CF,支付其他与经营活动有关的现金,2,"306,117,219.99","258,714,246.27",,,"支付其他与经营活动有关的现金 七、78(2) 306,117,219.99 258,714,246.27"
2020年报,星宇股份2020年年度报告全文,CF,经营活动现金流出小计,2,"6,280,471,143.15","4,735,573,688.75",,,"经营活动现金流出小计 6,280,471,143.15 4,735,573,688.75"
2020年报,星宇股份2020年年度报告全文,CF,经营活动产生的现金流量净额,2,"1,875,437,867.28","1,080,001,537.97",,,"经营活动产生的现金流量净额 1,875,437,867.28 1,080,001,537.97"
